2021-03-13,13:20:04,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,13:20:05,-0.3587786259541985,0.030534351145038167,-0.019083969465648856,-0.1734619140625,-0.3040771484375,0.0443115234375
2021-03-13,13:20:06,-0.38167938931297707,0.03435114503816794,-0.04198473282442748,-0.173583984375,-0.300537109375,0.03857421875
2021-03-13,13:20:07,-0.38167938931297707,0.03435114503816794,-0.022900763358778626,-0.1781005859375,-0.30712890625,0.041015625
2021-03-13,13:20:08,-0.3893129770992366,0.04961832061068702,-0.03435114503816794,-0.1739501953125,-0.3035888671875,0.0389404296875
2021-03-13,13:20:09,-0.38167938931297707,0.03435114503816794,-0.019083969465648856,-0.169677734375,-0.3017578125,0.0382080078125
2021-03-13,13:20:10,-0.38167938931297707,0.030534351145038167,-0.04198473282442748,-0.177734375,-0.303466796875,0.03271484375
2021-03-13,13:20:11,-0.3931297709923664,0.026717557251908396,-0.011450381679389315,-0.176025390625,-0.30712890625,0.0433349609375
2021-03-13,13:44:20,-0.5,-0.019083969465648856,-0.019083969465648856,-0.1763916015625,-0.297119140625,0.0623779296875
2021-03-13,13:44:20,-0.48854961832061067,-0.05343511450381679,0.0,-0.1708984375,-0.2998046875,0.0589599609375
2021-03-13,13:44:21,-0.3740458015267175,0.03435114503816794,-0.03435114503816794,-0.17578125,-0.3072509765625,0.044677734375
2021-03-13,13:44:21,-0.36259541984732824,0.03053435114503817,-0.030534351145038167,-0.1746826171875,-0.3118896484375,0.040283203125
2021-03-13,13:44:22,-0.3702290076335878,0.030534351145038167,-0.026717557251908396,-0.1741943359375,-0.3046875,0.0433349609375
2021-03-13,13:44:22,-0.36259541984732824,0.04198473282442748,-0.022900763358778626,-0.1741943359375,-0.30322265625,0.0430908203125
2021-03-13,13:44:23,-0.38167938931297707,0.03816793893129771,-0.019083969465648852,-0.17529296875,-0.310546875,0.0404052734375
2021-03-13,13:44:23,-0.38167938931297707,0.03816793893129771,-0.019083969465648852,-0.17529296875,-0.310546875,0.0404052734375
2021-03-13,13:44:24,-0.38549618320610685,0.022900763358778626,-0.030534351145038167,-0.1749267578125,-0.3048095703125,0.041748046875
2021-03-13,13:44:24,-0.38549618320610685,0.022900763358778626,-0.030534351145038167,-0.1749267578125,-0.305908203125,0.041748046875
2021-03-13,13:45:50,-0.3931297709923664,0.022900763358778626,-0.03435114503816794,-0.1751708984375,-0.3037109375,0.0479736328125
2021-03-13,13:45:51,-0.3893129770992366,0.03435114503816794,-0.019083969465648852,-0.177734375,-0.3023681640625,0.04345703125
2021-03-13,13:45:52,-0.38167938931297707,0.03435114503816794,-0.038167938931297704,-0.1763916015625,-0.3013916015625,0.0350341796875
2021-03-13,13:45:53,-0.366412213740458,0.026717557251908396,-0.030534351145038167,-0.1759033203125,-0.301513671875,0.042236328125
2021-03-13,13:45:54,-0.37786259541984735,0.038167938931297704,-0.019083969465648856,-0.17236328125,-0.3055419921875,0.0367431640625
2021-03-13,13:45:55,-0.3702290076335878,0.038167938931297704,-0.019083969465648856,-0.17919921875,-0.302978515625,0.0380859375
2021-03-13,13:45:56,-0.38167938931297707,0.038167938931297704,-0.026717557251908396,-0.176513671875,-0.3013916015625,0.0467529296875
2021-03-13,13:45:57,-0.36259541984732824,0.026717557251908396,-0.019083969465648856,-0.1783447265625,-0.302734375,0.04296875
2021-03-13,13:45:58,-0.38549618320610685,0.019083969465648856,-0.0038167938931297704,-0.175048828125,-0.3045654296875,0.0369873046875
2021-03-13,13:45:59,-0.3702290076335878,0.04198473282442748,-0.03435114503816794,-0.1746826171875,-0.306396484375,0.0399169921875
2021-03-13,13:46:01,-0.40839694656488545,0.007633587786259544,-0.045801526717557245,-0.172607421875,-0.315673828125,0.043701171875
2021-03-13,13:46:02,-0.37786259541984735,0.026717557251908396,-0.007633587786259541,-0.1837158203125,-0.3028564453125,0.0401611328125
2021-03-13,13:46:03,-0.40076335877862596,0.022900763358778626,-0.030534351145038167,-0.1734619140625,-0.30712890625,0.043212890625
2021-03-13,13:46:04,-0.366412213740458,0.030534351145038167,-0.011450381679389315,-0.1806640625,-0.3056640625,0.0423583984375
2021-03-13,13:46:05,-0.3740458015267175,0.030534351145038167,-0.03053435114503817,-0.1771240234375,-0.3045654296875,0.0418701171875
2021-03-13,13:46:06,-0.3931297709923664,0.04198473282442748,-0.022900763358778626,-0.178466796875,-0.3072509765625,0.04638671875
2021-03-13,13:46:07,-0.36259541984732824,0.03435114503816794,-0.030534351145038167,-0.178466796875,-0.3060302734375,0.041259765625
2021-03-13,13:46:08,-0.42366412213740456,0.030534351145038167,-0.030534351145038167,-0.175048828125,-0.301513671875,0.0477294921875
2021-03-13,13:48:04,-0.366412213740458,0.030534351145038167,-0.045801526717557245,-0.176025390625,-0.2984619140625,0.040283203125
2021-03-13,13:54:17,-0.4122137404580153,0.0916030534351145,-0.04961832061068702,-0.173583984375,-0.318359375,0.072998046875
2021-03-13,13:54:17,-0.42366412213740456,0.08396946564885496,-0.04961832061068702,-0.165771484375,-0.3179931640625,0.072998046875
2021-03-13,13:54:18,-0.36259541984732824,0.038167938931297704,-0.030534351145038167,-0.1680908203125,-0.323974609375,0.069091796875
2021-03-13,13:54:18,-0.3702290076335878,0.038167938931297704,-0.026717557251908396,-0.1695556640625,-0.3192138671875,0.064208984375
2021-03-13,14:05:47,-0.366412213740458,0.038167938931297704,-0.04198473282442748,-0.1644287109375,-0.3328857421875,0.075927734375
2021-03-13,14:05:47,-0.38549618320610685,0.026717557251908396,-0.030534351145038167,-0.1651611328125,-0.3330078125,0.0743408203125
2021-03-13,14:07:14,-0.36259541984732824,0.045801526717557245,-0.03435114503816794,-0.186279296875,-0.3428955078125,0.0909423828125
2021-03-13,14:07:15,-0.3740458015267175,0.022900763358778622,-0.038167938931297704,-0.181396484375,-0.347412109375,0.0902099609375
2021-03-13,14:09:54,-0.366412213740458,0.03435114503816794,-0.03435114503816794,-0.150146484375,-0.3619384765625,0.1124267578125
2021-03-13,14:09:54,-0.3931297709923664,0.04961832061068702,-0.03435114503816794,-0.1549072265625,-0.3599853515625,0.111572265625
2021-03-13,14:11:10,-0.3740458015267175,0.03435114503816794,-0.026717557251908396,-0.1585693359375,-0.3660888671875,0.1156005859375
2021-03-13,14:11:11,-0.3778625954198473,0.03435114503816794,-0.019083969465648856,-0.1566162109375,-0.3687744140625,0.1170654296875
2021-03-13,14:12:44,-0.3740458015267175,0.026717557251908396,-0.019083969465648856,-0.1585693359375,-0.3609619140625,0.1026611328125
2021-03-13,14:12:44,-0.4122137404580153,0.05725190839694657,-0.007633587786259544,-0.156494140625,-0.36279296875,0.1102294921875
2021-03-13,14:14:01,-0.3740458015267175,0.03816793893129771,-0.0267175572519084,-0.5731201171875,0.2772216796875,-0.05322265625
2021-03-13,14:14:01,-0.36259541984732824,0.04580152671755725,-0.04198473282442748,-0.5736083984375,0.277099609375,-0.0501708984375
2021-03-13,14:17:28,-0.3969465648854962,0.03435114503816794,-0.038167938931297704,-0.5576171875,0.2503662109375,-0.0406494140625
2021-03-13,14:17:29,-0.37404580152671757,0.022900763358778626,-0.026717557251908396,-0.5614013671875,0.2486572265625,-0.045166015625
2021-03-13,14:18:00,-0.40076335877862596,0.04198473282442748,-0.04961832061068702,-0.56005859375,0.25634765625,-0.0469970703125
2021-03-13,14:18:01,-0.3931297709923664,0.04580152671755725,-0.04961832061068702,-0.5582275390625,0.250732421875,-0.0439453125
2021-03-13,14:50:54,-0.34732824427480913,0.04198473282442748,-0.015267175572519085,-0.619873046875,0.0343017578125,0.1280517578125
2021-03-13,15:08:03,-0.2366412213740458,0.011450381679389315,0.0,-0.51220703125,-0.173828125,0.1287841796875
2021-03-13,15:08:03,-0.2633587786259542,0.011450381679389315,-0.007633587786259541,-0.5157470703125,-0.173828125,0.121826171875
